route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
8246,296.0.4,5510684,To University Medical,,1,1187438,237201,1,1
8246,296.0.4,5510685,To University Medical,,1,1187439,237201,1,1
8246,296.0.4,5510686,To University Medical,,1,1187440,237201,1,1
8246,296.0.4,5510687,To University Medical,,1,1187441,237201,1,1
8246,296.0.4,5510688,To University Medical,,1,1187442,237201,1,1
8246,296.0.4,5510689,To University Medical,,1,1187443,237201,1,1
8246,296.0.4,5510690,To University Medical,,1,1187444,237201,1,1
8246,296.0.4,5510691,To University Medical,,1,1187445,237201,1,1
8246,296.0.4,5510692,To University Medical,,1,1187437,237201,1,1
8246,296.0.4,5510693,To University Medical,,1,1187438,237201,1,1
8246,296.0.4,5510694,To University Medical,,1,1187439,237201,1,1
8246,296.0.4,5510695,To University Medical,,1,1187440,237201,1,1
8246,296.0.4,5510696,To University Medical,,1,1187441,237201,1,1
8246,296.0.4,5510697,To University Medical,,1,1187442,237201,1,1
8246,296.0.4,5510698,To University Medical,,1,1187443,237201,1,1
8246,296.0.4,5510699,To University Medical,,1,1187444,237201,1,1
8246,296.0.4,5510700,To University Medical,,1,1187445,237201,1,1
8246,296.0.4,5510701,To University Medical,,1,1187437,237201,1,1
8246,296.0.4,5510702,To University Medical,,1,1187438,237201,1,1
8246,296.0.4,5510703,To University Medical,,1,1187439,237201,1,1
8246,296.0.4,5510704,To University Medical,,1,1187440,237201,1,1
8246,296.0.4,5510705,To University Medical,,1,1187441,237201,1,1
8246,296.0.4,5510706,To University Medical,,1,1187442,237201,1,1
8246,296.0.4,5510707,To University Medical,,1,1187443,237201,1,1
8246,296.0.4,5510708,To University Medical,,1,1187444,237201,1,1
8246,296.0.4,5510709,To University Medical,,1,1187445,237201,1,1
8246,296.0.4,5510710,To University Medical,,1,1187437,237201,1,1
8246,296.0.4,5510711,To University Medical,,1,1187438,237201,1,1
8246,296.0.4,5510712,To University Medical,,1,1187439,237201,1,1
8246,296.0.4,5510713,To University Medical,,1,1187440,237201,1,1
8246,296.0.4,5510714,To University Medical,,1,1187441,237201,1,1
8246,296.0.4,5510715,To University Medical,,1,1187442,237201,1,1
8246,296.0.4,5510716,To University Medical,,1,1187443,237201,1,1
8246,296.0.4,5510717,To University Medical,,1,1187444,237201,1,1
8246,296.0.4,5510718,To University Medical,,1,1187445,237201,1,1
8246,296.0.4,5510719,To University Medical,,1,1187437,237201,1,1
8246,296.0.4,5510720,To University Medical,,1,1187438,237201,1,1
8246,296.0.4,5510721,To University Medical,,1,1187439,237201,1,1
8246,296.0.4,5510722,To University Medical,,1,1187440,237201,1,1
8246,296.0.4,5510723,To University Medical,,1,1187441,237201,1,1
8246,296.0.4,5510724,To University Medical,,1,1187442,237201,1,1
8246,296.0.4,5510725,To University Medical,,1,1187443,237201,1,1
8246,296.0.4,5510726,To University Medical,,1,1187444,237201,1,1
8246,296.0.4,5510727,To University Medical,,1,1187445,237201,1,1
8246,296.0.4,5510728,To University Medical,,1,1187437,237201,1,1
8246,296.0.4,5510729,To University Medical,,1,1187438,237201,1,1
8246,296.0.4,5510730,To University Medical,,1,1187439,237201,1,1
8246,296.0.4,5510731,To University Medical,,1,1187440,237201,1,1
8246,296.0.4,5510732,To University Medical,,1,1187441,237201,1,1
8246,296.0.4,5510733,To University Medical,,1,1187442,237201,1,1
8246,296.0.4,5510734,To University Medical,,1,1187443,237201,1,1
8246,296.0.4,5510735,To University Medical,,1,1187444,237201,1,1
8246,296.0.4,5510736,To University Medical,,1,1187445,237201,1,1
8246,296.0.4,5510737,To University Medical,,1,1187437,237201,1,1
8246,296.0.4,5510738,To University Medical,,1,1187438,237201,1,1
8246,296.0.4,5510739,To University Medical,,1,1187439,237201,1,1
8246,296.0.4,5510740,To University Medical,,1,1187440,237201,1,1
8246,296.0.4,5510741,To University Medical,,1,1187441,237201,1,1
8246,296.0.4,5510742,To University Medical,,1,1187442,237201,1,1
8246,296.0.4,5510743,To University Medical,,1,1187443,237201,1,1
8246,296.0.4,5510744,To University Medical,,1,1187444,237201,1,1
8246,296.0.4,5510745,To University Medical,,1,1187445,237201,1,1
8246,296.0.4,5510746,To University Medical,,1,1187437,237201,1,1
8246,296.0.4,5510747,To University Medical,,1,1187438,237201,1,1
8246,296.0.4,5510748,To University Medical,,1,1187439,237201,1,1
8246,296.0.4,5510749,To University Medical,,1,1187440,237201,1,1
8246,296.0.4,5510750,To University Medical,,1,1187441,237201,1,1
8246,296.0.4,5510751,To University Medical,,1,1187442,237201,1,1
8246,296.0.4,5510752,To Central Pointe,,1,1187443,237202,1,1
8246,296.0.4,5510753,To Central Pointe,,1,1187444,237202,1,1
8246,296.0.4,5510754,To Central Pointe,,1,1187445,237202,1,1
8246,296.0.4,5510755,To Central Pointe,,1,1187437,237202,1,1
39020,296.0.4,5507712,To West Valley,,0,1187186,237211,1,1
39020,296.0.4,5507713,To West Valley,,0,1187185,237211,1,1
39020,296.0.4,5507714,To West Valley,,0,1187184,237211,1,1
39020,296.0.4,5507715,To West Valley,,0,1187183,237211,1,1
39020,296.0.4,5507716,To West Valley,,0,1187182,237211,1,1
39020,296.0.4,5507717,To West Valley,,0,1187181,237211,1,1
39020,296.0.4,5507718,To West Valley,,0,1187180,237210,1,1
39020,296.0.4,5507719,To West Valley,,0,1187187,237210,1,1
39020,296.0.4,5507720,To West Valley,,0,1187186,237210,1,1
39020,296.0.4,5507721,To West Valley,,0,1187185,237210,1,1
39020,296.0.4,5507722,To West Valley,,0,1187184,237210,1,1
39020,296.0.4,5507723,To West Valley,,0,1187183,237210,1,1
39020,296.0.4,5507724,To West Valley,,0,1187182,237210,1,1
39020,296.0.4,5507725,To West Valley,,0,1187181,237210,1,1
39020,296.0.4,5507726,To West Valley,,0,1187180,237210,1,1
39020,296.0.4,5507727,To West Valley,,0,1187187,237210,1,1
39020,296.0.4,5507728,To West Valley,,0,1187186,237210,1,1
39020,296.0.4,5507729,To West Valley,,0,1187185,237210,1,1
39020,296.0.4,5507730,To West Valley,,0,1187184,237210,1,1
39020,296.0.4,5507731,To West Valley,,0,1187183,237210,1,1
39020,296.0.4,5507732,To West Valley,,0,1187182,237210,1,1
39020,296.0.4,5507733,To West Valley,,0,1187181,237210,1,1
39020,296.0.4,5507734,To West Valley,,0,1187180,237210,1,1
39020,296.0.4,5507735,To West Valley,,0,1187187,237210,1,1
39020,296.0.4,5507736,To West Valley,,0,1187186,237210,1,1
39020,296.0.4,5507737,To West Valley,,0,1187185,237210,1,1
39020,296.0.4,5507738,To West Valley,,0,1187184,237210,1,1
39020,296.0.4,5507739,To West Valley,,0,1187183,237210,1,1
39020,296.0.4,5507740,To West Valley,,0,1187182,237210,1,1
39020,296.0.4,5507741,To West Valley,,0,1187181,237210,1,1
39020,296.0.4,5507742,To West Valley,,0,1187180,237210,1,1
39020,296.0.4,5507743,To West Valley,,0,1187187,237210,1,1
39020,296.0.4,5507744,To West Valley,,0,1187186,237210,1,1
39020,296.0.4,5507745,To West Valley,,0,1187185,237210,1,1
39020,296.0.4,5507746,To West Valley,,0,1187184,237210,1,1
39020,296.0.4,5507747,To West Valley,,0,1187183,237210,1,1
39020,296.0.4,5507748,To West Valley,,0,1187182,237210,1,1
39020,296.0.4,5507749,To West Valley,,0,1187181,237210,1,1
39020,296.0.4,5507750,To West Valley,,0,1187180,237210,1,1
39020,296.0.4,5507751,To West Valley,,0,1187187,237210,1,1
39020,296.0.4,5507752,To West Valley,,0,1187186,237210,1,1
39020,296.0.4,5507753,To West Valley,,0,1187185,237210,1,1
39020,296.0.4,5507754,To West Valley,,0,1187184,237210,1,1
39020,296.0.4,5507755,To West Valley,,0,1187183,237210,1,1
39020,296.0.4,5507756,To West Valley,,0,1187182,237210,1,1
39020,296.0.4,5507757,To West Valley,,0,1187181,237210,1,1
39020,296.0.4,5507758,To West Valley,,0,1187180,237210,1,1
39020,296.0.4,5507759,To West Valley,,0,1187187,237210,1,1
39020,296.0.4,5507760,To West Valley,,0,1187186,237210,1,1
39020,296.0.4,5507761,To West Valley,,0,1187185,237210,1,1
39020,296.0.4,5507762,To West Valley,,0,1187184,237210,1,1
39020,296.0.4,5507763,To West Valley,,0,1187183,237210,1,1
39020,296.0.4,5507764,To West Valley,,0,1187182,237210,1,1
39020,296.0.4,5507765,To West Valley,,0,1187181,237210,1,1
39020,296.0.4,5507766,To West Valley,,0,1187180,237210,1,1
39020,296.0.4,5507767,To West Valley,,0,1187187,237210,1,1
39020,296.0.4,5507768,To West Valley,,0,1187186,237210,1,1
39020,296.0.4,5507769,To West Valley,,0,1187185,237210,1,1
39020,296.0.4,5507770,To West Valley,,0,1187184,237210,1,1
39020,296.0.4,5507771,To West Valley,,0,1187183,237210,1,1
39020,296.0.4,5507772,To West Valley,,0,1187182,237210,1,1
39020,296.0.4,5507773,To West Valley,,0,1187181,237210,1,1
39020,296.0.4,5507774,To West Valley,,0,1187180,237210,1,1
39020,296.0.4,5507775,To West Valley,,0,1187187,237210,1,1
39020,296.0.4,5507776,To West Valley,,0,1187186,237210,1,1
39020,296.0.4,5507777,To West Valley,,0,1187185,237210,1,1
39020,296.0.4,5507778,To West Valley,,0,1187184,237210,1,1
39020,296.0.4,5507779,To West Valley,,0,1187183,237210,1,1
39020,296.0.4,5507780,To West Valley,,0,1187182,237210,1,1
39020,296.0.4,5507781,To West Valley,,0,1187181,237210,1,1
39020,296.0.4,5507782,To West Valley,,0,1187180,237210,1,1
39020,296.0.4,5507783,To West Valley,,0,1187187,237210,1,1
39020,296.0.4,5507784,To West Valley,,0,1187186,237210,1,1
39020,296.0.4,5507785,To West Valley,,0,1187185,237210,1,1
39020,296.0.4,5507786,To West Valley,,0,1187184,237210,1,1
39020,296.0.4,5507787,To West Valley,,0,1187183,237210,1,1
39020,296.0.4,5507788,To West Valley,,0,1187182,237210,1,1
39020,296.0.4,5507789,To West Valley,,0,1187181,237210,1,1
39020,296.0.4,5507790,To West Valley,,0,1187180,237210,1,1
39020,296.0.4,5507791,To Airport,,1,1187180,237218,1,1
39020,296.0.4,5507792,To Airport,,1,1187187,237218,1,1
39020,296.0.4,5507793,To Airport,,1,1187186,237217,1,1
39020,296.0.4,5507794,To Airport,,1,1187185,237217,1,1
39020,296.0.4,5507795,To Airport,,1,1187184,237217,1,1
39020,296.0.4,5507796,To Airport,,1,1187183,237217,1,1
39020,296.0.4,5507797,To Airport,,1,1187182,237217,1,1
39020,296.0.4,5507798,To Airport,,1,1187181,237217,1,1
39020,296.0.4,5507799,To Airport,,1,1187180,237217,1,1
39020,296.0.4,5507800,To Airport,,1,1187187,237217,1,1
39020,296.0.4,5507801,To Airport,,1,1187186,237217,1,1
39020,296.0.4,5507802,To Airport,,1,1187185,237217,1,1
39020,296.0.4,5507803,To Airport,,1,1187184,237217,1,1
39020,296.0.4,5507804,To Airport,,1,1187183,237217,1,1
39020,296.0.4,5507805,To Airport,,1,1187182,237217,1,1
39020,296.0.4,5507806,To Airport,,1,1187181,237217,1,1
39020,296.0.4,5507807,To Airport,,1,1187180,237217,1,1
39020,296.0.4,5507808,To Airport,,1,1187187,237217,1,1
39020,296.0.4,5507809,To Airport,,1,1187186,237217,1,1
39020,296.0.4,5507810,To Airport,,1,1187185,237217,1,1
39020,296.0.4,5507811,To Airport,,1,1187184,237217,1,1
39020,296.0.4,5507812,To Airport,,1,1187183,237217,1,1
39020,296.0.4,5507813,To Airport,,1,1187182,237217,1,1
39020,296.0.4,5507814,To Airport,,1,1187181,237217,1,1
39020,296.0.4,5507815,To Airport,,1,1187180,237217,1,1
39020,296.0.4,5507816,To Airport,,1,1187187,237217,1,1
39020,296.0.4,5507817,To Airport,,1,1187186,237217,1,1
39020,296.0.4,5507818,To Airport,,1,1187185,237217,1,1
39020,296.0.4,5507819,To Airport,,1,1187184,237217,1,1
39020,296.0.4,5507820,To Airport,,1,1187183,237217,1,1
39020,296.0.4,5507821,To Airport,,1,1187182,237217,1,1
39020,296.0.4,5507822,To Airport,,1,1187181,237217,1,1
39020,296.0.4,5507823,To Airport,,1,1187180,237217,1,1
39020,296.0.4,5507824,To Airport,,1,1187187,237217,1,1
39020,296.0.4,5507825,To Airport,,1,1187186,237217,1,1
39020,296.0.4,5507826,To Airport,,1,1187185,237217,1,1
39020,296.0.4,5507827,To Airport,,1,1187184,237217,1,1
39020,296.0.4,5507828,To Airport,,1,1187183,237217,1,1
39020,296.0.4,5507829,To Airport,,1,1187182,237217,1,1
39020,296.0.4,5507830,To Airport,,1,1187181,237217,1,1
39020,296.0.4,5507831,To Airport,,1,1187180,237217,1,1
39020,296.0.4,5507832,To Airport,,1,1187187,237217,1,1
39020,296.0.4,5507833,To Airport,,1,1187186,237217,1,1
39020,296.0.4,5507834,To Airport,,1,1187185,237217,1,1
39020,296.0.4,5507835,To Airport,,1,1187184,237217,1,1
39020,296.0.4,5507836,To Airport,,1,1187183,237217,1,1
39020,296.0.4,5507837,To Airport,,1,1187182,237217,1,1
39020,296.0.4,5507838,To Airport,,1,1187181,237217,1,1
39020,296.0.4,5507839,To Airport,,1,1187180,237217,1,1
39020,296.0.4,5507840,To Airport,,1,1187187,237217,1,1
39020,296.0.4,5507841,To Airport,,1,1187186,237217,1,1
39020,296.0.4,5507842,To Airport,,1,1187185,237217,1,1
39020,296.0.4,5507843,To Airport,,1,1187184,237217,1,1
39020,296.0.4,5507844,To Airport,,1,1187183,237217,1,1
39020,296.0.4,5507845,To Airport,,1,1187182,237217,1,1
39020,296.0.4,5507846,To Airport,,1,1187181,237217,1,1
39020,296.0.4,5507847,To Airport,,1,1187180,237217,1,1
39020,296.0.4,5507848,To Airport,,1,1187187,237217,1,1
39020,296.0.4,5507849,To Airport,,1,1187186,237217,1,1
39020,296.0.4,5507850,To Airport,,1,1187185,237217,1,1
39020,296.0.4,5507851,To Airport,,1,1187184,237217,1,1
39020,296.0.4,5507852,To Airport,,1,1187183,237217,1,1
39020,296.0.4,5507853,To Airport,,1,1187182,237217,1,1
39020,296.0.4,5507854,To Airport,,1,1187181,237217,1,1
39020,296.0.4,5507855,To Airport,,1,1187180,237217,1,1
39020,296.0.4,5507856,To Airport,,1,1187187,237217,1,1
39020,296.0.4,5507857,To Airport,,1,1187186,237217,1,1
39020,296.0.4,5507858,To Airport,,1,1187185,237217,1,1
39020,296.0.4,5507859,To Airport,,1,1187184,237217,1,1
39020,296.0.4,5507860,To Airport,,1,1187183,237217,1,1
39020,296.0.4,5507861,To Airport,,1,1187182,237217,1,1
39020,296.0.4,5507862,To Airport,,1,1187181,237217,1,1
39020,296.0.4,5507863,To Airport,,1,1187180,237217,1,1
45389,296.0.4,5508086,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508087,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508088,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508089,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508090,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508091,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508092,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508093,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508094,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508095,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508096,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508097,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508098,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508099,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508100,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508101,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508102,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508103,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508104,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508105,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508106,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508107,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508108,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508109,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508110,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508111,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508112,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508113,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508114,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508115,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508116,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508117,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508118,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508119,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508120,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508121,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508122,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508123,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508124,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508125,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508126,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508127,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508128,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508129,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508130,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508131,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508132,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508133,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508134,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508135,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508136,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508137,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508138,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508139,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508140,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508141,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508151,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508142,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508152,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508143,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508153,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508144,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508154,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508145,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508155,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508146,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508156,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508147,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508157,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508148,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508158,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508149,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508159,To Fairmont,,0,1187191,237219,1,1
45389,296.0.4,5508150,To Fairmont,,0,1187192,237219,1,1
45389,296.0.4,5508160,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508161,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508162,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508163,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508164,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508165,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508166,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508167,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508168,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508169,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508170,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508171,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508172,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508173,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508174,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508175,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508176,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508177,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508178,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508179,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508180,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508181,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508182,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508183,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508184,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508185,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508186,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508187,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508188,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508189,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508190,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508191,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508192,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508193,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508194,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508195,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508196,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508197,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508198,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508199,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508200,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508201,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508202,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508203,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508204,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508205,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508206,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508207,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508208,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508209,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508210,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508211,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508212,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508213,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508214,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508215,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508225,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508216,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508226,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508217,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508227,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508218,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508228,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508219,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508229,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508220,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508230,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508221,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508231,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508222,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508232,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508223,To Central Pointe,,1,1187192,237220,1,1
45389,296.0.4,5508233,To Central Pointe,,1,1187191,237220,1,1
45389,296.0.4,5508224,To Central Pointe,,1,1187192,237220,1,1
33284,296.0.4,5509833,West Valley Central Station,,0,1187281,237285,1,1
33284,296.0.4,5509832,West Valley Central Station,,0,1187282,237285,1,1
33284,296.0.4,5509830,West Valley Central Station,,0,1186457,237285,1,1
33284,296.0.4,5509831,West Valley Central Station,,0,1186421,237285,1,1
33284,296.0.4,5509834,Salt Lake Central Station,,1,1186526,237286,1,1
33284,296.0.4,5509835,Salt Lake Central Station,,1,1187281,237286,1,1
33284,296.0.4,5509836,Salt Lake Central Station,,1,1186466,237286,1,1
33284,296.0.4,5509837,Salt Lake Central Station,,1,1186421,237286,1,1
19906,296.0.4,5519496,Ogden via Weber State,,0,1189110,237292,1,1
19906,296.0.4,5519494,Ogden via Weber State,,0,1188219,237292,1,1
19906,296.0.4,5519495,Ogden via Weber State,,0,1189115,237292,1,1
19906,296.0.4,5519492,Ogden via Weber State,,0,1188217,237292,1,1
19906,296.0.4,5519507,Ogden via Weber State,,0,1189114,237292,1,1
19906,296.0.4,5519508,Ogden via Weber State,,0,1189117,237292,1,1
19906,296.0.4,5519509,Ogden via Weber State,,0,1189113,237292,1,1
19906,296.0.4,5519510,Ogden via Weber State,,0,1189131,237292,1,1
19906,296.0.4,5519511,Ogden via Weber State,,0,1189139,237292,1,1
19906,296.0.4,5519512,Ogden via Weber State,,0,1189189,237292,1,1
19906,296.0.4,5519513,Ogden via Weber State,,0,1189147,237292,1,1
19906,296.0.4,5519514,Ogden via Weber State,,0,1189150,237292,1,1
19906,296.0.4,5519515,Ogden via Weber State,,0,1189153,237292,1,1
19906,296.0.4,5519516,Ogden via Weber State,,0,1189110,237292,1,1
19906,296.0.4,5519517,Ogden via Weber State,,0,1189115,237292,1,1
19906,296.0.4,5519518,Ogden via Weber State,,0,1189190,237292,1,1
19906,296.0.4,5519493,Ogden via Weber State,,0,1188218,237292,1,1
19906,296.0.4,5519497,Ogden via Weber State,,0,1189114,237292,1,1
19906,296.0.4,5519498,Ogden via Weber State,,0,1189117,237292,1,1
19906,296.0.4,5519499,Ogden via Weber State,,0,1189113,237292,1,1
19906,296.0.4,5519500,Ogden via Weber State,,0,1189131,237292,1,1
19906,296.0.4,5519501,Ogden via Weber State,,0,1189139,237292,1,1
19906,296.0.4,5519502,Ogden via Weber State,,0,1189189,237292,1,1
19906,296.0.4,5519503,Ogden via Weber State,,0,1189147,237292,1,1
19906,296.0.4,5519504,Ogden via Weber State,,0,1189150,237292,1,1
19906,296.0.4,5519505,Ogden via Weber State,,0,1189153,237292,1,1
19906,296.0.4,5519506,Ogden via Weber State,,0,1189167,237292,1,1
19906,296.0.4,5519540,U of U (Research Park),,1,1189114,237297,1,1
19906,296.0.4,5519541,U of U (Research Park),,1,1189117,237297,1,1
19906,296.0.4,5519542,U of U (Research Park),,1,1189113,237297,1,1
19906,296.0.4,5519543,U of U (Research Park),,1,1189131,237297,1,1
19906,296.0.4,5519544,U of U (Research Park),,1,1189139,237297,1,1
